"DateTime","Series 1"
"2013-04-28 00:00:00",135.3
"2013-04-29 00:00:00",134.44
"2013-04-30 00:00:00",144
"2013-05-01 00:00:00",139
"2013-05-02 00:00:00",116.38
"2013-05-03 00:00:00",106.25
"2013-05-04 00:00:00",98.1
"2013-05-05 00:00:00",112.9
"2013-05-06 00:00:00",115.98
"2013-05-07 00:00:00",112.25
"2013-05-08 00:00:00",109.6
"2013-05-09 00:00:00",113.2
"2013-05-10 00:00:00",112.8
"2013-05-11 00:00:00",117.7
"2013-05-12 00:00:00",115.64
"2013-05-13 00:00:00",114.82
"2013-05-14 00:00:00",117.98
"2013-05-15 00:00:00",111.4
"2013-05-16 00:00:00",114.22
"2013-05-17 00:00:00",118.21
"2013-05-18 00:00:00",123.5
"2013-05-19 00:00:00",123.21
"2013-05-20 00:00:00",122.5
"2013-05-21 00:00:00",122.02
"2013-05-22 00:00:00",122.89
"2013-05-23 00:00:00",123.8
"2013-05-24 00:00:00",126.3
"2013-05-25 00:00:00",133.1
"2013-05-26 00:00:00",131.99
"2013-05-27 00:00:00",133.5
"2013-05-28 00:00:00",129.77
"2013-05-29 00:00:00",129
"2013-05-30 00:00:00",132.25
"2013-05-31 00:00:00",128.8
"2013-06-01 00:00:00",128.81
"2013-06-02 00:00:00",129.3
"2013-06-03 00:00:00",122.5
"2013-06-04 00:00:00",120.74
"2013-06-05 00:00:00",121.4
"2013-06-06 00:00:00",121.9
"2013-06-07 00:00:00",118.97
"2013-06-08 00:00:00",111
"2013-06-09 00:00:00",107.89
"2013-06-10 00:00:00",100.44
"2013-06-11 00:00:00",106.35
"2013-06-12 00:00:00",109
"2013-06-13 00:00:00",108.78
"2013-06-14 00:00:00",103.95
"2013-06-15 00:00:00",100
"2013-06-16 00:00:00",99.8
"2013-06-17 00:00:00",99.9
"2013-06-18 00:00:00",101.95
"2013-06-19 00:00:00",107.05
"2013-06-20 00:00:00",108.25
"2013-06-21 00:00:00",111.29
"2013-06-22 00:00:00",109.5
"2013-06-23 00:00:00",108.2
"2013-06-24 00:00:00",107.9
"2013-06-25 00:00:00",102.09
"2013-06-26 00:00:00",103.33
"2013-06-27 00:00:00",104
"2013-06-28 00:00:00",101.74
"2013-06-29 00:00:00",94.66
"2013-06-30 00:00:00",95
"2013-07-01 00:00:00",97.51
"2013-07-02 00:00:00",88.05
"2013-07-03 00:00:00",90.41
"2013-07-04 00:00:00",78.89
"2013-07-05 00:00:00",79.99
"2013-07-06 00:00:00",68.5
"2013-07-07 00:00:00",68.75
"2013-07-08 00:00:00",76.5
"2013-07-09 00:00:00",76
"2013-07-10 00:00:00",76.72
"2013-07-11 00:00:00",88
"2013-07-12 00:00:00",88.98
"2013-07-13 00:00:00",93.99
"2013-07-14 00:00:00",98.7
"2013-07-15 00:00:00",93.61
"2013-07-16 00:00:00",98.89
"2013-07-17 00:00:00",96.71
"2013-07-18 00:00:00",98.5
"2013-07-19 00:00:00",90.07
"2013-07-20 00:00:00",92
"2013-07-21 00:00:00",89.82
"2013-07-22 00:00:00",92
"2013-07-23 00:00:00",91.6
"2013-07-24 00:00:00",95.56
"2013-07-25 00:00:00",94.5
"2013-07-26 00:00:00",96.95
"2013-07-27 00:00:00",96.02
"2013-07-28 00:00:00",94.4
"2013-07-29 00:00:00",98.6
"2013-07-30 00:00:00",101.49
"2013-07-31 00:00:00",107.95
"2013-08-01 00:00:00",106.21
"2013-08-02 00:00:00",104.86
"2013-08-03 00:00:00",104.5
"2013-08-04 00:00:00",104.95
"2013-08-05 00:00:00",105.12
"2013-08-06 00:00:00",106.72
"2013-08-07 00:00:00",106.75
"2013-08-08 00:00:00",106.75
"2013-08-09 00:00:00",103.07
"2013-08-10 00:00:00",102.8
"2013-08-11 00:00:00",103
"2013-08-12 00:00:00",105
"2013-08-13 00:00:00",106.99
"2013-08-14 00:00:00",109.56
"2013-08-15 00:00:00",112.56
"2013-08-16 00:00:00",110
"2013-08-17 00:00:00",108.99
"2013-08-18 00:00:00",112.75
"2013-08-19 00:00:00",113.38
"2013-08-20 00:00:00",119
"2013-08-21 00:00:00",121.21
"2013-08-22 00:00:00",123.3
"2013-08-23 00:00:00",122
"2013-08-24 00:00:00",118.51
"2013-08-25 00:00:00",119.6
"2013-08-26 00:00:00",122.11
"2013-08-27 00:00:00",120.07
"2013-08-28 00:00:00",126.48
"2013-08-29 00:00:00",122.62
"2013-08-30 00:00:00",122.35
"2013-08-31 00:00:00",133.09
"2013-09-01 00:00:00",135.14
"2013-09-02 00:00:00",138.63
"2013-09-03 00:00:00",135.61
"2013-09-04 00:00:00",136.53
"2013-09-05 00:00:00",126.76
"2013-09-06 00:00:00",126.49
"2013-09-07 00:00:00",118.89
"2013-09-08 00:00:00",124.13
"2013-09-09 00:00:00",121.86
"2013-09-10 00:00:00",127.27
"2013-09-11 00:00:00",125.89
"2013-09-12 00:00:00",135.55
"2013-09-13 00:00:00",132.83
"2013-09-14 00:00:00",135.01
"2013-09-15 00:00:00",129.4
"2013-09-16 00:00:00",130.86
"2013-09-17 00:00:00",131.59
"2013-09-18 00:00:00",131.71
"2013-09-19 00:00:00",131.37
"2013-09-20 00:00:00",129.7
"2013-09-21 00:00:00",126.95
"2013-09-22 00:00:00",127.87
"2013-09-23 00:00:00",128.98
"2013-09-24 00:00:00",126.05
"2013-09-25 00:00:00",127.38
"2013-09-26 00:00:00",128.21
"2013-09-27 00:00:00",128.94
"2013-09-28 00:00:00",133.77
"2013-09-29 00:00:00",134.9
"2013-09-30 00:00:00",137.15
"2013-10-01 00:00:00",132.68
"2013-10-02 00:00:00",132.05
"2013-10-03 00:00:00",114.45
"2013-10-04 00:00:00",123.41
"2013-10-05 00:00:00",128.63
"2013-10-06 00:00:00",128.36
"2013-10-07 00:00:00",129.43
"2013-10-08 00:00:00",126.74
"2013-10-09 00:00:00",125.85
"2013-10-10 00:00:00",130.67
"2013-10-11 00:00:00",130.75
"2013-10-12 00:00:00",130.9
"2013-10-13 00:00:00",135.19
"2013-10-14 00:00:00",139.27
"2013-10-15 00:00:00",140.77
"2013-10-16 00:00:00",145.65
"2013-10-17 00:00:00",142.41
"2013-10-18 00:00:00",146.37
"2013-10-19 00:00:00",155.91
"2013-10-20 00:00:00",171.66
"2013-10-21 00:00:00",174.8
"2013-10-22 00:00:00",182.65
"2013-10-23 00:00:00",193.36
"2013-10-24 00:00:00",214.3
"2013-10-25 00:00:00",197.69
"2013-10-26 00:00:00",187.45
"2013-10-27 00:00:00",176.6
"2013-10-28 00:00:00",196.21
"2013-10-29 00:00:00",198.55
"2013-10-30 00:00:00",204.39
"2013-10-31 00:00:00",199.83
"2013-11-01 00:00:00",203.9
"2013-11-02 00:00:00",205.81
"2013-11-03 00:00:00",205.99
"2013-11-04 00:00:00",214.66
"2013-11-05 00:00:00",229.21
"2013-11-06 00:00:00",244.78
"2013-11-07 00:00:00",261.68
"2013-11-08 00:00:00",297.85
"2013-11-09 00:00:00",338.58
"2013-11-10 00:00:00",348.82
"2013-11-11 00:00:00",325.41
"2013-11-12 00:00:00",343.06
"2013-11-13 00:00:00",360.97
"2013-11-14 00:00:00",406.41
"2013-11-15 00:00:00",419.41
"2013-11-16 00:00:00",417.28
"2013-11-17 00:00:00",440.96
"2013-11-18 00:00:00",496.58
"2013-11-19 00:00:00",712.76
"2013-11-20 00:00:00",577.98
"2013-11-21 00:00:00",594.32
"2013-11-22 00:00:00",724.07
"2013-11-23 00:00:00",771.7
"2013-11-24 00:00:00",795.63
"2013-11-25 00:00:00",773.02
"2013-11-26 00:00:00",805.73
"2013-11-27 00:00:00",923.85
"2013-11-28 00:00:00",1003.38
"2013-11-29 00:00:00",1042.01
"2013-11-30 00:00:00",1129.37
"2013-12-01 00:00:00",1128.92
"2013-12-02 00:00:00",951.42
"2013-12-03 00:00:00",1046.4
"2013-12-04 00:00:00",1077.58
"2013-12-05 00:00:00",1152.73
"2013-12-06 00:00:00",1042.38
"2013-12-07 00:00:00",835.32
"2013-12-08 00:00:00",697.31
"2013-12-09 00:00:00",793.8
"2013-12-10 00:00:00",892.32
"2013-12-11 00:00:00",989.07
"2013-12-12 00:00:00",882.78
"2013-12-13 00:00:00",874.98
"2013-12-14 00:00:00",899.85
"2013-12-15 00:00:00",875.29
"2013-12-16 00:00:00",880.33
"2013-12-17 00:00:00",706.37
"2013-12-18 00:00:00",678.2
"2013-12-19 00:00:00",519.06
"2013-12-20 00:00:00",694.22
"2013-12-21 00:00:00",619.9
"2013-12-22 00:00:00",601.78
"2013-12-23 00:00:00",613.06
"2013-12-24 00:00:00",672.36
"2013-12-25 00:00:00",666.31
"2013-12-26 00:00:00",683.94
"2013-12-27 00:00:00",763.28
"2013-12-28 00:00:00",737.98
"2013-12-29 00:00:00",728.05
"2013-12-30 00:00:00",741.35
"2013-12-31 00:00:00",760.32
"2014-01-01 00:00:00",754.97
"2014-01-02 00:00:00",773.44
"2014-01-03 00:00:00",802.85
"2014-01-04 00:00:00",823.27
"2014-01-05 00:00:00",858.55
"2014-01-06 00:00:00",936.05
"2014-01-07 00:00:00",946.49
"2014-01-08 00:00:00",795.99
"2014-01-09 00:00:00",841.47
"2014-01-10 00:00:00",846.69
"2014-01-11 00:00:00",867.32
"2014-01-12 00:00:00",919.6
"2014-01-13 00:00:00",860.19
"2014-01-14 00:00:00",843.17
"2014-01-15 00:00:00",833.12
"2014-01-16 00:00:00",860.29
"2014-01-17 00:00:00",834.49
"2014-01-18 00:00:00",816.07
"2014-01-19 00:00:00",839.66
"2014-01-20 00:00:00",871.39
"2014-01-21 00:00:00",869.65
"2014-01-22 00:00:00",867.21
"2014-01-23 00:00:00",845.46
"2014-01-24 00:00:00",822.43
"2014-01-25 00:00:00",796.24
"2014-01-26 00:00:00",853.68
"2014-01-27 00:00:00",884.6
"2014-01-28 00:00:00",774.02
"2014-01-29 00:00:00",809.96
"2014-01-30 00:00:00",826.02
"2014-01-31 00:00:00",818.43
"2014-02-01 00:00:00",828.61
"2014-02-02 00:00:00",832.9
"2014-02-03 00:00:00",824.08
"2014-02-04 00:00:00",823.77
"2014-02-05 00:00:00",829.96
"2014-02-06 00:00:00",815.59
"2014-02-07 00:00:00",783.2
"2014-02-08 00:00:00",699.57
"2014-02-09 00:00:00",671.46
"2014-02-10 00:00:00",681.32
"2014-02-11 00:00:00",683.5
"2014-02-12 00:00:00",672.38
"2014-02-13 00:00:00",651.08
"2014-02-14 00:00:00",601.17
"2014-02-15 00:00:00",660.9
"2014-02-16 00:00:00",651.3
"2014-02-17 00:00:00",614.23
"2014-02-18 00:00:00",627.16
"2014-02-19 00:00:00",625.97
