"DateTime","Series 1"
"2015-08-07 00:00:00",2.83
"2015-08-08 00:00:00",2.79
"2015-08-09 00:00:00",0.706136
"2015-08-10 00:00:00",0.713989
"2015-08-11 00:00:00",0.708087
"2015-08-12 00:00:00",1.06
"2015-08-13 00:00:00",1.22
"2015-08-14 00:00:00",1.81
"2015-08-15 00:00:00",1.8
"2015-08-16 00:00:00",1.68
"2015-08-17 00:00:00",1.58
"2015-08-18 00:00:00",1.22
"2015-08-19 00:00:00",1.17
"2015-08-20 00:00:00",1.25
"2015-08-21 00:00:00",1.48
"2015-08-22 00:00:00",1.4
"2015-08-23 00:00:00",1.38
"2015-08-24 00:00:00",1.35
"2015-08-25 00:00:00",1.23
"2015-08-26 00:00:00",1.13
"2015-08-27 00:00:00",1.17
"2015-08-28 00:00:00",1.15
"2015-08-29 00:00:00",1.19
"2015-08-30 00:00:00",1.18
"2015-08-31 00:00:00",1.32
"2015-09-01 00:00:00",1.35
"2015-09-02 00:00:00",1.35
"2015-09-03 00:00:00",1.3
"2015-09-04 00:00:00",1.26
"2015-09-05 00:00:00",1.28
"2015-09-06 00:00:00",1.34
"2015-09-07 00:00:00",1.3
"2015-09-08 00:00:00",1.25
"2015-09-09 00:00:00",1.24
"2015-09-10 00:00:00",1.21
"2015-09-11 00:00:00",1.16
"2015-09-12 00:00:00",0.987228
"2015-09-13 00:00:00",1.04
"2015-09-14 00:00:00",0.940566
"2015-09-15 00:00:00",0.875189
"2015-09-16 00:00:00",0.941977
"2015-09-17 00:00:00",0.906865
"2015-09-18 00:00:00",0.874574
"2015-09-19 00:00:00",0.849603
"2015-09-20 00:00:00",0.881191
"2015-09-21 00:00:00",0.941496
"2015-09-22 00:00:00",0.919337
"2015-09-23 00:00:00",0.90356
"2015-09-24 00:00:00",0.896796
"2015-09-25 00:00:00",0.820031
"2015-09-26 00:00:00",0.73763
"2015-09-27 00:00:00",0.791277
"2015-09-28 00:00:00",0.723715
"2015-09-29 00:00:00",0.579414
"2015-09-30 00:00:00",0.661192
"2015-10-01 00:00:00",0.734307
"2015-10-02 00:00:00",0.683732
"2015-10-03 00:00:00",0.678783
"2015-10-04 00:00:00",0.686343
"2015-10-05 00:00:00",0.666784
"2015-10-06 00:00:00",0.622218
"2015-10-07 00:00:00",0.650515
"2015-10-08 00:00:00",0.609501
"2015-10-09 00:00:00",0.655084
"2015-10-10 00:00:00",0.641187
