"DateTime","Series 1"
"2014-08-05 00:00:00",0.002976
"2014-08-06 00:00:00",0.002373
"2014-08-07 00:00:00",0.002686
"2014-08-08 00:00:00",0.002493
"2014-08-09 00:00:00",0.002884
"2014-08-10 00:00:00",0.003497
"2014-08-11 00:00:00",0.004566
"2014-08-12 00:00:00",0.003592
"2014-08-13 00:00:00",0.002619
"2014-08-14 00:00:00",0.002763
"2014-08-15 00:00:00",0.002566
"2014-08-16 00:00:00",0.002401
"2014-08-17 00:00:00",0.002508
"2014-08-18 00:00:00",0.002336
"2014-08-19 00:00:00",0.002028
"2014-08-20 00:00:00",0.002223
"2014-08-21 00:00:00",0.002488
"2014-08-22 00:00:00",0.002392
"2014-08-23 00:00:00",0.002358
"2014-08-24 00:00:00",0.002237
"2014-08-25 00:00:00",0.002236
"2014-08-26 00:00:00",0.002221
"2014-08-27 00:00:00",0.002281
"2014-08-28 00:00:00",0.00227
"2014-08-29 00:00:00",0.002184
"2014-08-30 00:00:00",0.002218
"2014-08-31 00:00:00",0.00219
"2014-09-01 00:00:00",0.002061
"2014-09-02 00:00:00",0.002008
"2014-09-03 00:00:00",0.001998
"2014-09-04 00:00:00",0.002059
"2014-09-05 00:00:00",0.00213
"2014-09-06 00:00:00",0.002082
"2014-09-07 00:00:00",0.00206
"2014-09-08 00:00:00",0.002042
"2014-09-09 00:00:00",0.002265
"2014-09-10 00:00:00",0.002179
"2014-09-11 00:00:00",0.002244
"2014-09-12 00:00:00",0.0025
"2014-09-13 00:00:00",0.003032
"2014-09-14 00:00:00",0.003096
"2014-09-15 00:00:00",0.002874
"2014-09-16 00:00:00",0.003031
"2014-09-17 00:00:00",0.002988
"2014-09-18 00:00:00",0.003081
"2014-09-19 00:00:00",0.00346
"2014-09-20 00:00:00",0.003936
"2014-09-21 00:00:00",0.00361
"2014-09-22 00:00:00",0.003466
"2014-09-23 00:00:00",0.004007
"2014-09-24 00:00:00",0.003966
"2014-09-25 00:00:00",0.003878
"2014-09-26 00:00:00",0.0036
"2014-09-27 00:00:00",0.003044
"2014-09-28 00:00:00",0.003262
"2014-09-29 00:00:00",0.00317
"2014-09-30 00:00:00",0.003227
"2014-10-01 00:00:00",0.003221
"2014-10-02 00:00:00",0.002888
"2014-10-03 00:00:00",0.002743
"2014-10-04 00:00:00",0.002604
"2014-10-05 00:00:00",0.002441
"2014-10-06 00:00:00",0.002384
"2014-10-07 00:00:00",0.002578
"2014-10-08 00:00:00",0.00242
"2014-10-09 00:00:00",0.002475
"2014-10-10 00:00:00",0.002356
"2014-10-11 00:00:00",0.002308
"2014-10-12 00:00:00",0.002338
"2014-10-13 00:00:00",0.00224
"2014-10-14 00:00:00",0.002309
"2014-10-15 00:00:00",0.002352
"2014-10-16 00:00:00",0.002173
"2014-10-17 00:00:00",0.002081
"2014-10-18 00:00:00",0.002022
"2014-10-19 00:00:00",0.002058
"2014-10-20 00:00:00",0.002021
"2014-10-21 00:00:00",0.002022
"2014-10-22 00:00:00",0.002062
"2014-10-23 00:00:00",0.002021
"2014-10-24 00:00:00",0.001915
"2014-10-25 00:00:00",0.001959
"2014-10-26 00:00:00",0.001893
"2014-10-27 00:00:00",0.001941
"2014-10-28 00:00:00",0.001957
"2014-10-29 00:00:00",0.001675
"2014-10-30 00:00:00",0.001696
"2014-10-31 00:00:00",0.001748
"2014-11-01 00:00:00",0.001686
"2014-11-02 00:00:00",0.001549
"2014-11-03 00:00:00",0.001582
"2014-11-04 00:00:00",0.001691
"2014-11-05 00:00:00",0.001704
"2014-11-06 00:00:00",0.001755
"2014-11-07 00:00:00",0.001767
"2014-11-08 00:00:00",0.001687
"2014-11-09 00:00:00",0.001733
"2014-11-10 00:00:00",0.001752
"2014-11-11 00:00:00",0.001794
"2014-11-12 00:00:00",0.001755
"2014-11-13 00:00:00",0.001868
"2014-11-14 00:00:00",0.001787
"2014-11-15 00:00:00",0.00172
"2014-11-16 00:00:00",0.001618
"2014-11-17 00:00:00",0.001638
"2014-11-18 00:00:00",0.00161
"2014-11-19 00:00:00",0.001352
"2014-11-20 00:00:00",0.001549
"2014-11-21 00:00:00",0.001589
"2014-11-22 00:00:00",0.001565
"2014-11-23 00:00:00",0.00181
"2014-11-24 00:00:00",0.002164
"2014-11-25 00:00:00",0.001957
"2014-11-26 00:00:00",0.0019
"2014-11-27 00:00:00",0.002139
"2014-11-28 00:00:00",0.003429
"2014-11-29 00:00:00",0.00281
"2014-11-30 00:00:00",0.002521
"2014-12-01 00:00:00",0.002211
"2014-12-02 00:00:00",0.002541
"2014-12-03 00:00:00",0.002409
"2014-12-04 00:00:00",0.002375
"2014-12-05 00:00:00",0.002374
"2014-12-06 00:00:00",0.002356
"2014-12-07 00:00:00",0.002407
"2014-12-08 00:00:00",0.00233
"2014-12-09 00:00:00",0.002339
"2014-12-10 00:00:00",0.002251
"2014-12-11 00:00:00",0.002427
"2014-12-12 00:00:00",0.002554
"2014-12-13 00:00:00",0.002524
"2014-12-14 00:00:00",0.002539
"2014-12-15 00:00:00",0.002474
"2014-12-16 00:00:00",0.002573
"2014-12-17 00:00:00",0.003261
"2014-12-18 00:00:00",0.00413
"2014-12-19 00:00:00",0.00608
"2014-12-20 00:00:00",0.005669
"2014-12-21 00:00:00",0.005886
"2014-12-22 00:00:00",0.005925
"2014-12-23 00:00:00",0.005907
"2014-12-24 00:00:00",0.005774
"2014-12-25 00:00:00",0.005102
"2014-12-26 00:00:00",0.005788
"2014-12-27 00:00:00",0.006195
"2014-12-28 00:00:00",0.006005
"2014-12-29 00:00:00",0.005805
"2014-12-30 00:00:00",0.005591
"2014-12-31 00:00:00",0.005479
"2015-01-01 00:00:00",0.005517
"2015-01-02 00:00:00",0.005438
"2015-01-03 00:00:00",0.005473
"2015-01-04 00:00:00",0.004572
"2015-01-05 00:00:00",0.004422
"2015-01-06 00:00:00",0.004969
"2015-01-07 00:00:00",0.004972
"2015-01-08 00:00:00",0.005283
"2015-01-09 00:00:00",0.005557
"2015-01-10 00:00:00",0.005625
"2015-01-11 00:00:00",0.005179
"2015-01-12 00:00:00",0.005039
"2015-01-13 00:00:00",0.004868
"2015-01-14 00:00:00",0.00402
"2015-01-15 00:00:00",0.004332
"2015-01-16 00:00:00",0.00498
"2015-01-17 00:00:00",0.004366
"2015-01-18 00:00:00",0.00465
"2015-01-19 00:00:00",0.004755
"2015-01-20 00:00:00",0.004804
"2015-01-21 00:00:00",0.00477
"2015-01-22 00:00:00",0.004988
"2015-01-23 00:00:00",0.004916
"2015-01-24 00:00:00",0.004875
"2015-01-25 00:00:00",0.00503
"2015-01-26 00:00:00",0.004806
"2015-01-27 00:00:00",0.004706
"2015-01-28 00:00:00",0.004812
"2015-01-29 00:00:00",0.004899
"2015-01-30 00:00:00",0.004546
"2015-01-31 00:00:00",0.004445
"2015-02-01 00:00:00",0.004325
"2015-02-02 00:00:00",0.004137
"2015-02-03 00:00:00",0.00416
"2015-02-04 00:00:00",0.003751
"2015-02-05 00:00:00",0.003765
"2015-02-06 00:00:00",0.00406
"2015-02-07 00:00:00",0.003817
"2015-02-08 00:00:00",0.00383
"2015-02-09 00:00:00",0.003734
"2015-02-10 00:00:00",0.003641
"2015-02-11 00:00:00",0.003554
"2015-02-12 00:00:00",0.003518
"2015-02-13 00:00:00",0.003424
"2015-02-14 00:00:00",0.003573
"2015-02-15 00:00:00",0.003696
"2015-02-16 00:00:00",0.003294
"2015-02-17 00:00:00",0.003302
"2015-02-18 00:00:00",0.003356
"2015-02-19 00:00:00",0.003161
"2015-02-20 00:00:00",0.003223
"2015-02-21 00:00:00",0.003218
"2015-02-22 00:00:00",0.0032
"2015-02-23 00:00:00",0.002831
"2015-02-24 00:00:00",0.00311
"2015-02-25 00:00:00",0.003121
"2015-02-26 00:00:00",0.003167
"2015-02-27 00:00:00",0.003117
"2015-02-28 00:00:00",0.003165
"2015-03-01 00:00:00",0.003047
"2015-03-02 00:00:00",0.00278
"2015-03-03 00:00:00",0.002969
"2015-03-04 00:00:00",0.002838
"2015-03-05 00:00:00",0.002874
"2015-03-06 00:00:00",0.002994
"2015-03-07 00:00:00",0.002953
"2015-03-08 00:00:00",0.002947
"2015-03-09 00:00:00",0.002958
"2015-03-10 00:00:00",0.0029
"2015-03-11 00:00:00",0.002936
"2015-03-12 00:00:00",0.002929
"2015-03-13 00:00:00",0.003096
"2015-03-14 00:00:00",0.002962
"2015-03-15 00:00:00",0.002961
"2015-03-16 00:00:00",0.003004
"2015-03-17 00:00:00",0.003145
"2015-03-18 00:00:00",0.003
"2015-03-19 00:00:00",0.002665
"2015-03-20 00:00:00",0.002817
"2015-03-21 00:00:00",0.002794
"2015-03-22 00:00:00",0.002992
"2015-03-23 00:00:00",0.003218
"2015-03-24 00:00:00",0.003217
"2015-03-25 00:00:00",0.002952
"2015-03-26 00:00:00",0.002933
"2015-03-27 00:00:00",0.002952
"2015-03-28 00:00:00",0.003075
"2015-03-29 00:00:00",0.002959
"2015-03-30 00:00:00",0.003047
"2015-03-31 00:00:00",0.002734
"2015-04-01 00:00:00",0.002874
"2015-04-02 00:00:00",0.002803
"2015-04-03 00:00:00",0.002667
"2015-04-04 00:00:00",0.002767
"2015-04-05 00:00:00",0.002689
"2015-04-06 00:00:00",0.002667
"2015-04-07 00:00:00",0.002572
"2015-04-08 00:00:00",0.002689
"2015-04-09 00:00:00",0.002708
"2015-04-10 00:00:00",0.002649
"2015-04-11 00:00:00",0.002639
"2015-04-12 00:00:00",0.002776
"2015-04-13 00:00:00",0.002833
"2015-04-14 00:00:00",0.002716
"2015-04-15 00:00:00",0.002655
"2015-04-16 00:00:00",0.002671
"2015-04-17 00:00:00",0.002763
"2015-04-18 00:00:00",0.002696
"2015-04-19 00:00:00",0.002741
"2015-04-20 00:00:00",0.002685
"2015-04-21 00:00:00",0.002684
"2015-04-22 00:00:00",0.002762
"2015-04-23 00:00:00",0.002657
"2015-04-24 00:00:00",0.002749
"2015-04-25 00:00:00",0.00265
"2015-04-26 00:00:00",0.002656
"2015-04-27 00:00:00",0.002643
"2015-04-28 00:00:00",0.002693
"2015-04-29 00:00:00",0.002632
"2015-04-30 00:00:00",0.002573
"2015-05-01 00:00:00",0.002735
"2015-05-02 00:00:00",0.002646
"2015-05-03 00:00:00",0.002695
"2015-05-04 00:00:00",0.002677
"2015-05-05 00:00:00",0.003021
"2015-05-06 00:00:00",0.002691
"2015-05-07 00:00:00",0.002761
"2015-05-08 00:00:00",0.002773
"2015-05-09 00:00:00",0.002926
"2015-05-10 00:00:00",0.002836
"2015-05-11 00:00:00",0.002786
"2015-05-12 00:00:00",0.002971
"2015-05-13 00:00:00",0.00279
"2015-05-14 00:00:00",0.002809
