"DateTime","Series 1"
"2017-07-25 00:00:00",0.115203
"2017-07-26 00:00:00",0.105893
"2017-07-27 00:00:00",0.105108
"2017-07-28 00:00:00",0.107632
"2017-07-29 00:00:00",0.104782
"2017-07-30 00:00:00",0.107935
"2017-07-31 00:00:00",0.106828
"2017-08-01 00:00:00",0.104595
"2017-08-02 00:00:00",0.100452
"2017-08-03 00:00:00",0.106642
"2017-08-04 00:00:00",0.107494
"2017-08-05 00:00:00",0.128871
"2017-08-06 00:00:00",0.130999
"2017-08-07 00:00:00",0.148848
"2017-08-08 00:00:00",0.224421
"2017-08-09 00:00:00",0.242912
"2017-08-10 00:00:00",0.349079
"2017-08-11 00:00:00",0.392572
"2017-08-12 00:00:00",0.446365
"2017-08-13 00:00:00",0.876828
"2017-08-14 00:00:00",1.29557
"2017-08-15 00:00:00",1.16004
"2017-08-16 00:00:00",1.43724
"2017-08-17 00:00:00",1.96715
"2017-08-18 00:00:00",2.384
"2017-08-19 00:00:00",2.09337
"2017-08-20 00:00:00",2.50258
"2017-08-21 00:00:00",2.70111
"2017-08-22 00:00:00",2.48527
"2017-08-23 00:00:00",2.58043
"2017-08-24 00:00:00",2.37932
"2017-08-25 00:00:00",2.49687
"2017-08-26 00:00:00",2.16936
"2017-08-27 00:00:00",2.00519
"2017-08-28 00:00:00",2.0429
"2017-08-29 00:00:00",2.32758
"2017-08-30 00:00:00",2.35005
"2017-08-31 00:00:00",2.20379
"2017-09-01 00:00:00",2.38417
"2017-09-02 00:00:00",1.99268
"2017-09-03 00:00:00",1.5758
"2017-09-04 00:00:00",1.04957
"2017-09-05 00:00:00",0.973716
"2017-09-06 00:00:00",1.08614
"2017-09-07 00:00:00",1.36622
"2017-09-08 00:00:00",1.00683
"2017-09-09 00:00:00",0.989301
"2017-09-10 00:00:00",0.942159
"2017-09-11 00:00:00",1.02581
"2017-09-12 00:00:00",1.03568
"2017-09-13 00:00:00",0.937204
"2017-09-14 00:00:00",0.678784
"2017-09-15 00:00:00",0.799709
"2017-09-16 00:00:00",0.804198
"2017-09-17 00:00:00",0.789589
"2017-09-18 00:00:00",0.909202
"2017-09-19 00:00:00",0.802425
"2017-09-20 00:00:00",0.74789
"2017-09-21 00:00:00",0.70214
"2017-09-22 00:00:00",0.715893
"2017-09-23 00:00:00",0.770965
"2017-09-24 00:00:00",0.783268
"2017-09-25 00:00:00",0.917059
"2017-09-26 00:00:00",0.860747
"2017-09-27 00:00:00",1.14366
"2017-09-28 00:00:00",1.37788
"2017-09-29 00:00:00",1.26624
"2017-09-30 00:00:00",1.28358
"2017-10-01 00:00:00",1.52653
"2017-10-02 00:00:00",1.96467
"2017-10-03 00:00:00",1.8207
"2017-10-04 00:00:00",1.60148
"2017-10-05 00:00:00",1.67849
"2017-10-06 00:00:00",1.57991
"2017-10-07 00:00:00",1.58425
"2017-10-08 00:00:00",1.21723
"2017-10-09 00:00:00",1.40378
"2017-10-10 00:00:00",1.39336
"2017-10-11 00:00:00",1.43373
"2017-10-12 00:00:00",1.34376
"2017-10-13 00:00:00",1.43548
"2017-10-14 00:00:00",1.53819
"2017-10-15 00:00:00",1.55844
"2017-10-16 00:00:00",1.4407
"2017-10-17 00:00:00",1.38995
"2017-10-18 00:00:00",1.32756
"2017-10-19 00:00:00",1.28461
"2017-10-20 00:00:00",1.24192
"2017-10-21 00:00:00",1.25405
"2017-10-22 00:00:00",1.21377
"2017-10-23 00:00:00",1.18373
"2017-10-24 00:00:00",1.24843
"2017-10-25 00:00:00",1.25278
"2017-10-26 00:00:00",1.2086
"2017-10-27 00:00:00",1.17418
"2017-10-28 00:00:00",1.15257
"2017-10-29 00:00:00",1.24123
"2017-10-30 00:00:00",1.31227
"2017-10-31 00:00:00",1.31289
"2017-11-01 00:00:00",1.26154
"2017-11-02 00:00:00",1.29963
"2017-11-03 00:00:00",1.45922
"2017-11-04 00:00:00",1.6372
"2017-11-05 00:00:00",1.52166
"2017-11-06 00:00:00",1.56979
"2017-11-07 00:00:00",1.80644
"2017-11-08 00:00:00",2.03102
"2017-11-09 00:00:00",1.99077
"2017-11-10 00:00:00",1.79684
"2017-11-11 00:00:00",1.67047
"2017-11-12 00:00:00",1.51969
"2017-11-13 00:00:00",1.68662
"2017-11-14 00:00:00",1.59258
"2017-11-15 00:00:00",1.53045
"2017-11-16 00:00:00",1.57792
"2017-11-17 00:00:00",1.51036
"2017-11-18 00:00:00",1.67433
"2017-11-19 00:00:00",1.61377
"2017-11-20 00:00:00",1.62445
"2017-11-21 00:00:00",1.57406
"2017-11-22 00:00:00",1.61175
"2017-11-23 00:00:00",1.5487
"2017-11-24 00:00:00",1.71771
"2017-11-25 00:00:00",1.87387
"2017-11-26 00:00:00",1.85313
"2017-11-27 00:00:00",1.94298
"2017-11-28 00:00:00",1.91711
"2017-11-29 00:00:00",1.75153
"2017-11-30 00:00:00",1.99697
"2017-12-01 00:00:00",2.07023
"2017-12-02 00:00:00",2.08416
"2017-12-03 00:00:00",2.22725
"2017-12-04 00:00:00",2.49168
"2017-12-05 00:00:00",2.5953
"2017-12-06 00:00:00",2.58769
"2017-12-07 00:00:00",2.77995
"2017-12-08 00:00:00",2.83067
"2017-12-09 00:00:00",2.61043
"2017-12-10 00:00:00",2.48337
"2017-12-11 00:00:00",2.70665
"2017-12-12 00:00:00",2.68475
"2017-12-13 00:00:00",2.7781
"2017-12-14 00:00:00",3.15874
"2017-12-15 00:00:00",3.99615
"2017-12-16 00:00:00",4.66465
"2017-12-17 00:00:00",5.75672
"2017-12-18 00:00:00",5.61585
"2017-12-19 00:00:00",5.79233
"2017-12-20 00:00:00",5.17621
"2017-12-21 00:00:00",5.18001
"2017-12-22 00:00:00",4.33615
"2017-12-23 00:00:00",4.83926
"2017-12-24 00:00:00",5.28568
"2017-12-25 00:00:00",6.56001
"2017-12-26 00:00:00",9.02942
"2017-12-27 00:00:00",10.107
"2017-12-28 00:00:00",9.32141
"2017-12-29 00:00:00",8.8076
"2017-12-30 00:00:00",7.84101
"2017-12-31 00:00:00",8.63558
"2018-01-01 00:00:00",8.41461
"2018-01-02 00:00:00",8.83777
"2018-01-03 00:00:00",9.53588
"2018-01-04 00:00:00",9.21399
"2018-01-05 00:00:00",14.9172
"2018-01-06 00:00:00",22.7598
"2018-01-07 00:00:00",18.6568
"2018-01-08 00:00:00",18.3681
"2018-01-09 00:00:00",17.1445
"2018-01-10 00:00:00",17.2143
"2018-01-11 00:00:00",21.0226
"2018-01-12 00:00:00",22.5798
"2018-01-13 00:00:00",22.1744
"2018-01-14 00:00:00",20.7773
"2018-01-15 00:00:00",19.5647
"2018-01-16 00:00:00",13.8919
"2018-01-17 00:00:00",14.2032
"2018-01-18 00:00:00",14.2804
"2018-01-19 00:00:00",14.9406
"2018-01-20 00:00:00",16.1903
"2018-01-21 00:00:00",14.0683
"2018-01-22 00:00:00",13.0146
"2018-01-23 00:00:00",13.0935
"2018-01-24 00:00:00",13.6287
"2018-01-25 00:00:00",13.2284
"2018-01-26 00:00:00",13.2182
"2018-01-27 00:00:00",13.253
"2018-01-28 00:00:00",13.5402
"2018-01-29 00:00:00",12.7645
"2018-01-30 00:00:00",11.2507
"2018-01-31 00:00:00",11.145
"2018-02-01 00:00:00",9.51584
"2018-02-02 00:00:00",9.65229
"2018-02-03 00:00:00",9.74968
"2018-02-04 00:00:00",8.45864
"2018-02-05 00:00:00",6.70503
"2018-02-06 00:00:00",8.28885
"2018-02-07 00:00:00",8.09501
"2018-02-08 00:00:00",8.5955
"2018-02-09 00:00:00",9.73046
"2018-02-10 00:00:00",9.25597
"2018-02-11 00:00:00",8.70491
"2018-02-12 00:00:00",9.32247
"2018-02-13 00:00:00",8.98678
"2018-02-14 00:00:00",10.4006
"2018-02-15 00:00:00",10.9311
"2018-02-16 00:00:00",11.2016
"2018-02-17 00:00:00",11.6893
"2018-02-18 00:00:00",10.7024
"2018-02-19 00:00:00",11.0757
"2018-02-20 00:00:00",9.90451
"2018-02-21 00:00:00",9.38079
"2018-02-22 00:00:00",8.90403
"2018-02-23 00:00:00",9.69211
"2018-02-24 00:00:00",9.14191
"2018-02-25 00:00:00",9.3466
"2018-02-26 00:00:00",9.90232
"2018-02-27 00:00:00",10.6599
"2018-02-28 00:00:00",10.4382
"2018-03-01 00:00:00",10.5491
"2018-03-02 00:00:00",10.46
"2018-03-03 00:00:00",10.2179
"2018-03-04 00:00:00",10.3481
"2018-03-05 00:00:00",10.1105
"2018-03-06 00:00:00",9.38438
"2018-03-07 00:00:00",9.03488
"2018-03-08 00:00:00",8.31044
"2018-03-09 00:00:00",8.31307
"2018-03-10 00:00:00",7.67166
"2018-03-11 00:00:00",8.27238
"2018-03-12 00:00:00",8.03927
"2018-03-13 00:00:00",10.1152
"2018-03-14 00:00:00",8.95921
"2018-03-15 00:00:00",9.09908
"2018-03-16 00:00:00",9.11132
"2018-03-17 00:00:00",8.98774
"2018-03-18 00:00:00",8.95185
"2018-03-19 00:00:00",8.99274
"2018-03-20 00:00:00",9.16093
"2018-03-21 00:00:00",9.982
"2018-03-22 00:00:00",10.0663
"2018-03-23 00:00:00",11.7376
"2018-03-24 00:00:00",13.0891
"2018-03-25 00:00:00",12.7831
"2018-03-26 00:00:00",12.0614
"2018-03-27 00:00:00",11.5083
"2018-03-28 00:00:00",11.6404
"2018-03-29 00:00:00",10.1961
"2018-03-30 00:00:00",10.3504
"2018-03-31 00:00:00",11.0559
"2018-04-01 00:00:00",11.0662
"2018-04-02 00:00:00",12.6207
"2018-04-03 00:00:00",13.5055
"2018-04-04 00:00:00",13.29
"2018-04-05 00:00:00",12.2
"2018-04-06 00:00:00",12.49
"2018-04-08 00:00:00",12.1176
"2018-04-09 00:00:00",11.8683
"2018-04-10 00:00:00",12.0362
"2018-04-11 00:00:00",12.2309
"2018-04-12 00:00:00",12.9525
"2018-04-13 00:00:00",13.5368
"2018-04-14 00:00:00",13.2444
"2018-04-15 00:00:00",13.0588
"2018-04-16 00:00:00",12.21
"2018-04-17 00:00:00",11.7694
"2018-04-18 00:00:00",12.2757
"2018-04-19 00:00:00",12.3526
"2018-04-20 00:00:00",12.5752
"2018-04-21 00:00:00",13.3784
"2018-04-22 00:00:00",12.8759
"2018-04-23 00:00:00",13.6253
"2018-04-24 00:00:00",15.266
"2018-04-25 00:00:00",13.2909
"2018-04-26 00:00:00",14.6536
"2018-04-27 00:00:00",14.3291
"2018-04-28 00:00:00",15.2001
"2018-04-29 00:00:00",15.0562
"2018-04-30 00:00:00",14.3121
"2018-05-01 00:00:00",14.1643
"2018-05-02 00:00:00",14.4092
"2018-05-03 00:00:00",14.6526
"2018-05-04 00:00:00",14.3295
"2018-05-05 00:00:00",14.3687
"2018-05-06 00:00:00",13.9426
"2018-05-07 00:00:00",13.7025
"2018-05-08 00:00:00",13.529
"2018-05-09 00:00:00",14.6602
"2018-05-10 00:00:00",13.8184
"2018-05-11 00:00:00",12.9939
"2018-05-12 00:00:00",12.9439
"2018-05-13 00:00:00",13.1187
"2018-05-14 00:00:00",12.8707
"2018-05-15 00:00:00",12.5678
"2018-05-16 00:00:00",12.2605
"2018-05-17 00:00:00",12.465
"2018-05-18 00:00:00",15.1354
"2018-05-19 00:00:00",14.2457
"2018-05-20 00:00:00",14.1178
"2018-05-21 00:00:00",14.7223
"2018-05-22 00:00:00",13.9255
"2018-05-23 00:00:00",12.6262
"2018-05-24 00:00:00",13.0003
"2018-05-25 00:00:00",13.008
"2018-05-26 00:00:00",12.7591
"2018-05-27 00:00:00",12.6058
"2018-05-28 00:00:00",11.8943
"2018-05-29 00:00:00",12.5717
"2018-05-30 00:00:00",12.5709
"2018-05-31 00:00:00",14.1902
"2018-06-01 00:00:00",14.2408
"2018-06-02 00:00:00",14.6797
"2018-06-03 00:00:00",14.566
"2018-06-04 00:00:00",14.2611
"2018-06-05 00:00:00",15.5993
"2018-06-06 00:00:00",17.2475
"2018-06-07 00:00:00",16.2631
"2018-06-08 00:00:00",16.2738
"2018-06-09 00:00:00",15.9632
"2018-06-10 00:00:00",14.1842
"2018-06-11 00:00:00",15.3835
"2018-06-12 00:00:00",15.2262
"2018-06-13 00:00:00",14.5891
"2018-06-14 00:00:00",14.8953
"2018-06-15 00:00:00",15.0481
"2018-06-16 00:00:00",15.8092
"2018-06-17 00:00:00",16.5788
"2018-06-18 00:00:00",16.8797
"2018-06-19 00:00:00",16.6996
"2018-06-20 00:00:00",16.0619
"2018-06-21 00:00:00",17.0533
"2018-06-22 00:00:00",15.5939
"2018-06-23 00:00:00",15.5512
