"DateTime","Series 1"
"2017-07-01 00:00:00",1.03
"2017-07-02 00:00:00",0.996521
"2017-07-03 00:00:00",2.72
"2017-07-04 00:00:00",4.1
"2017-07-05 00:00:00",3.36
"2017-07-06 00:00:00",3.01
"2017-07-07 00:00:00",3.35
"2017-07-08 00:00:00",2.82
"2017-07-09 00:00:00",2.6
"2017-07-10 00:00:00",2.25
"2017-07-11 00:00:00",1.79
"2017-07-12 00:00:00",1.64
"2017-07-13 00:00:00",2.08
"2017-07-14 00:00:00",1.73
"2017-07-15 00:00:00",1.55
"2017-07-16 00:00:00",1.29
"2017-07-17 00:00:00",1.25
"2017-07-18 00:00:00",1.54
"2017-07-19 00:00:00",1.7
"2017-07-20 00:00:00",1.57
"2017-07-21 00:00:00",1.76
"2017-07-22 00:00:00",1.82
"2017-07-23 00:00:00",1.96
"2017-07-24 00:00:00",1.88
"2017-07-25 00:00:00",1.88
"2017-07-26 00:00:00",1.64
"2017-07-27 00:00:00",1.75
"2017-07-28 00:00:00",1.96
"2017-07-29 00:00:00",1.83
"2017-07-30 00:00:00",1.83
"2017-07-31 00:00:00",1.77
"2017-08-01 00:00:00",1.75
"2017-08-02 00:00:00",1.77841
"2017-08-03 00:00:00",1.80398
"2017-08-04 00:00:00",1.80539
"2017-08-05 00:00:00",1.90932
"2017-08-06 00:00:00",1.73534
"2017-08-07 00:00:00",1.80853
"2017-08-08 00:00:00",1.8811
"2017-08-09 00:00:00",1.82856
"2017-08-10 00:00:00",1.82522
"2017-08-11 00:00:00",1.78599
"2017-08-12 00:00:00",1.66904
"2017-08-13 00:00:00",1.61649
"2017-08-14 00:00:00",1.6582
"2017-08-15 00:00:00",1.6475
"2017-08-16 00:00:00",1.5979
"2017-08-17 00:00:00",1.54645
"2017-08-18 00:00:00",1.42195
"2017-08-19 00:00:00",1.4045
"2017-08-20 00:00:00",1.37036
"2017-08-21 00:00:00",1.34083
"2017-08-22 00:00:00",1.2845
"2017-08-23 00:00:00",1.41093
"2017-08-24 00:00:00",1.38037
"2017-08-25 00:00:00",1.37847
"2017-08-26 00:00:00",1.36088
"2017-08-27 00:00:00",1.34782
"2017-08-28 00:00:00",1.33654
"2017-08-29 00:00:00",1.3107
"2017-08-30 00:00:00",1.22781
"2017-08-31 00:00:00",1.29717
"2017-09-01 00:00:00",1.30094
"2017-09-02 00:00:00",1.23382
"2017-09-03 00:00:00",1.25171
"2017-09-04 00:00:00",0.850526
"2017-09-05 00:00:00",0.883708
"2017-09-06 00:00:00",0.914359
"2017-09-07 00:00:00",0.977272
"2017-09-08 00:00:00",0.832764
"2017-09-09 00:00:00",0.791608
"2017-09-10 00:00:00",0.739763
"2017-09-11 00:00:00",0.730869
"2017-09-12 00:00:00",0.836077
"2017-09-13 00:00:00",0.728994
"2017-09-14 00:00:00",0.603217
"2017-09-15 00:00:00",0.664289
"2017-09-16 00:00:00",0.627565
"2017-09-17 00:00:00",0.648592
"2017-09-18 00:00:00",0.704878
"2017-09-19 00:00:00",0.653363
"2017-09-20 00:00:00",0.612827
"2017-09-21 00:00:00",0.546153
"2017-09-22 00:00:00",0.569846
"2017-09-23 00:00:00",0.576697
"2017-09-24 00:00:00",0.546274
"2017-09-25 00:00:00",0.570774
"2017-09-26 00:00:00",0.561128
"2017-09-27 00:00:00",0.633043
"2017-09-28 00:00:00",0.815693
"2017-09-29 00:00:00",0.717272
"2017-09-30 00:00:00",0.721609
"2017-10-01 00:00:00",0.70776
"2017-10-02 00:00:00",0.654973
"2017-10-03 00:00:00",0.63123
"2017-10-04 00:00:00",0.601539
"2017-10-05 00:00:00",0.606157
"2017-10-06 00:00:00",0.599844
"2017-10-07 00:00:00",0.588553
"2017-10-08 00:00:00",0.604501
"2017-10-09 00:00:00",0.557142
"2017-10-10 00:00:00",0.555214
"2017-10-11 00:00:00",0.610223
"2017-10-12 00:00:00",0.591723
"2017-10-13 00:00:00",0.58397
"2017-10-14 00:00:00",0.582836
"2017-10-15 00:00:00",0.571914
"2017-10-16 00:00:00",0.561856
"2017-10-17 00:00:00",0.552144
"2017-10-18 00:00:00",0.546006
"2017-10-19 00:00:00",0.566708
"2017-10-20 00:00:00",0.540684
"2017-10-21 00:00:00",0.526792
"2017-10-22 00:00:00",0.51797
"2017-10-23 00:00:00",0.493225
"2017-10-24 00:00:00",0.514935
"2017-10-25 00:00:00",0.504073
"2017-10-26 00:00:00",0.518944
"2017-10-27 00:00:00",0.522118
"2017-10-28 00:00:00",0.536368
"2017-10-29 00:00:00",0.665881
"2017-10-30 00:00:00",0.711433
"2017-10-31 00:00:00",0.781782
"2017-11-01 00:00:00",1.04563
"2017-11-02 00:00:00",1.11598
"2017-11-03 00:00:00",1.21152
"2017-11-04 00:00:00",1.12051
"2017-11-05 00:00:00",1.09409
"2017-11-06 00:00:00",0.91695
"2017-11-07 00:00:00",0.951407
"2017-11-08 00:00:00",1.13283
"2017-11-09 00:00:00",1.1808
"2017-11-10 00:00:00",1.03065
"2017-11-11 00:00:00",1.16498
"2017-11-12 00:00:00",1.09397
"2017-11-13 00:00:00",1.17888
"2017-11-14 00:00:00",1.67427
"2017-11-15 00:00:00",1.66687
"2017-11-16 00:00:00",1.64843
"2017-11-17 00:00:00",1.74878
"2017-11-18 00:00:00",1.92783
"2017-11-19 00:00:00",1.88155
"2017-11-20 00:00:00",1.994
"2017-11-21 00:00:00",1.90416
"2017-11-22 00:00:00",1.88525
"2017-11-23 00:00:00",1.89173
"2017-11-24 00:00:00",1.88347
"2017-11-25 00:00:00",2.05382
"2017-11-26 00:00:00",2.45529
"2017-11-27 00:00:00",2.86162
"2017-11-28 00:00:00",2.74903
"2017-11-29 00:00:00",2.70804
"2017-11-30 00:00:00",2.85232
"2017-12-01 00:00:00",3.23852
"2017-12-02 00:00:00",3.91512
"2017-12-03 00:00:00",3.6067
"2017-12-04 00:00:00",4.0313
"2017-12-05 00:00:00",4.23641
"2017-12-06 00:00:00",4.55198
"2017-12-07 00:00:00",3.99426
"2017-12-08 00:00:00",4.29084
"2017-12-09 00:00:00",4.06158
"2017-12-10 00:00:00",3.77154
"2017-12-11 00:00:00",4.36415
"2017-12-12 00:00:00",5.30198
"2017-12-13 00:00:00",7.29932
"2017-12-14 00:00:00",8.40436
"2017-12-15 00:00:00",8.12634
"2017-12-16 00:00:00",8.60696
