"DateTime","Series 1"
"2013-08-04 00:00:00",0.005874
"2013-08-05 00:00:00",0.005875
"2013-08-06 00:00:00",0.005637
"2013-08-07 00:00:00",0.004669
"2013-08-08 00:00:00",0.004397
"2013-08-09 00:00:00",0.004257
"2013-08-10 00:00:00",0.004291
"2013-08-11 00:00:00",0.004314
"2013-08-12 00:00:00",0.004414
"2013-08-13 00:00:00",0.004463
"2013-08-14 00:00:00",0.004267
"2013-08-15 00:00:00",0.003788
"2013-08-16 00:00:00",0.003082
"2013-08-17 00:00:00",0.003138
"2013-08-18 00:00:00",0.005687
"2013-08-19 00:00:00",0.005587
"2013-08-20 00:00:00",0.005376
"2013-08-21 00:00:00",0.006098
"2013-08-22 00:00:00",0.006131
"2013-08-23 00:00:00",0.005179
"2013-08-24 00:00:00",0.005139
"2013-08-25 00:00:00",0.005526
"2013-08-26 00:00:00",0.006104
"2013-08-27 00:00:00",0.006468
"2013-08-28 00:00:00",0.006451
"2013-08-29 00:00:00",0.006246
"2013-08-30 00:00:00",0.00576
"2013-08-31 00:00:00",0.005913
"2013-09-01 00:00:00",0.005623
"2013-09-02 00:00:00",0.005799
"2013-09-03 00:00:00",0.005518
"2013-09-04 00:00:00",0.00566
"2013-09-05 00:00:00",0.005696
"2013-09-06 00:00:00",0.005717
"2013-09-07 00:00:00",0.005853
"2013-09-08 00:00:00",0.006172
"2013-09-09 00:00:00",0.006193
"2013-09-10 00:00:00",0.006278
"2013-09-11 00:00:00",0.005807
"2013-09-12 00:00:00",0.006287
"2013-09-13 00:00:00",0.006334
"2013-09-14 00:00:00",0.006515
"2013-09-15 00:00:00",0.006349
"2013-09-16 00:00:00",0.006496
"2013-09-17 00:00:00",0.007086
"2013-09-18 00:00:00",0.009617
"2013-09-19 00:00:00",0.010774
"2013-09-20 00:00:00",0.010962
"2013-09-21 00:00:00",0.010106
"2013-09-22 00:00:00",0.009734
"2013-09-23 00:00:00",0.010395
"2013-09-24 00:00:00",0.010016
"2013-09-25 00:00:00",0.010459
"2013-09-26 00:00:00",0.010432
"2013-09-27 00:00:00",0.011765
"2013-09-28 00:00:00",0.014966
"2013-09-29 00:00:00",0.013847
"2013-09-30 00:00:00",0.01285
"2013-10-01 00:00:00",0.010906
"2013-10-02 00:00:00",0.010518
"2013-10-03 00:00:00",0.007779
"2013-10-04 00:00:00",0.008922
"2013-10-05 00:00:00",0.009676
"2013-10-06 00:00:00",0.009474
"2013-10-07 00:00:00",0.009669
